100157	-1.345352292060852	0.3715965151786804	-0.4001367390155792	0.006638886872678995	0.8939049243927002	-0.5636951923370361	-0.16783437132835388	1.075661301612854	1.1519755125045776	-0.40483957529067993	-1.1019468307495117	0.08746816217899323	0.03171766921877861	0.6952126622200012	-0.7798934578895569	-0.7637659311294556
100598	0.629067599773407	0.3421924412250519	0.08493662625551224	0.8122761249542236	-0.4224165081977844	0.34412604570388794	-0.07239080220460892	0.09083530306816101	-0.16712743043899536	-0.3126089572906494	-0.6332138180732727	0.3964141011238098	-0.5271366834640503	-0.1632501780986786	0.2129708081483841	0.062227994203567505
105684	-0.6251035332679749	-0.5517535209655762	0.01718848943710327	-0.5724913477897644	-0.008240188471972942	1.0058749914169312	-0.09945081919431686	0.3034193217754364	-0.9386643767356873	0.4489816427230835	-0.008825545199215412	0.6189332604408264	-0.31135666370391846	-0.2876650094985962	-0.22744914889335632	-0.7593644261360168
11099	0.4252883791923523	-0.11281651258468628	0.32245418429374695	0.36017465591430664	-0.6514872908592224	0.1820400506258011	0.6339753866195679	-0.17986389994621277	-0.023164186626672745	-0.24208015203475952	-0.4864213466644287	0.07358527928590775	0.03200612589716911	-0.4342927634716034	0.10959412902593613	0.7512549757957458
114091	0.23343059420585632	-0.011874623596668243	-0.7778172492980957	0.1924210786819458	0.09952454268932343	-0.6397838592529297	-1.1662033796310425	-0.01954404078423977	1.2648943662643433	0.5105413198471069	-0.0938260406255722	-0.49355047941207886	0.08462812006473541	-0.6759932041168213	-0.16815689206123352	0.2927030026912689
11510	-0.03460341691970825	0.41832318902015686	-1.4166280031204224	0.48332515358924866	0.9285795092582703	0.6466662287712097	-0.7146120667457581	0.7538636326789856	-0.03741254284977913	-2.1134557723999023	0.03776932135224342	-0.03470350429415703	0.32310089468955994	-1.105828881263733	-0.5404207110404968	-0.566317081451416
115971	-0.2505364418029785	0.2328534573316574	-0.5300904512405396	-0.09596854448318481	1.009142518043518	-0.29595863819122314	-0.4171189069747925	0.9722276329994202	0.5104008316993713	-0.6775719523429871	0.4587497115135193	-0.04143810272216797	0.2796133756637573	0.2569049596786499	-1.1563022136688232	-0.9668697118759155
117999	-0.010542592033743858	0.0590038076043129	1.0772595405578613	0.43106552958488464	-0.5859559774398804	-0.046675652265548706	0.14015202224254608	0.29442474246025085	-0.1153717190027237	-0.46815457940101624	-1.1045684814453125	-0.6926769018173218	0.3151482939720154	-0.0020979666151106358	-0.3634061813354492	0.7110974788665771
120432	-0.5580070614814758	0.913509726524353	-0.5622819662094116	0.24103598296642303	0.7510413527488708	0.3071568012237549	0.04585212469100952	-0.5822043418884277	-0.09540088474750519	-0.12144304066896439	0.029706794768571854	-0.13276512920856476	-0.6088806390762329	0.09634079784154892	-0.0008902577683329582	-0.33952978253364563
126894	-0.2770729959011078	-0.4594278931617737	0.26876312494277954	-0.37364673614501953	0.3709096312522888	-0.2876124382019043	0.2855709195137024	1.806804895401001	0.43485620617866516	0.28707990050315857	-0.21741503477096558	0.34110331535339355	0.04491560533642769	0.8189971446990967	-0.2559846043586731	-1.1212308406829834
